Bestellnr,Autor/ Herausgeber,Titel,Verlag,Einband,Format,Gewicht in g,Auflage,Jahr,,Ort,Zustand (1-4),Sprachennr.,Sprache,ISBN,EAN,Seitenzahl/Umfang,Ihr Preis in €,zvab-Preis,Zustand-zvab,Illustrator,Übersetzer,Vor- oder Nachwort,Nachwort,weitere Mitwirkende,Untertitel,Originaltitel,aus der Reihe,Band,Schlagworte,Beschreibung,Zustandsbeschreibung,Lieferungsnr,Lieferant,Einkaufspreis in €,Aufgenommen am:,Menge,3860400644,Zustand-amazon,Standort,Kommission,Sparten-Nr.,Spartenbezeichnung,Einkaufsdatum,MwSt.,ebay,Notizen,Bild,alte Bestellnummer,ASIN,versandkennziffer,Höhe,Breite,Tiefe,Suche,ebay-ID,Titel-Autor-anzahl
16026,"Apollinaire, Guillaume",Unterm Pont Mirabeau - Gedichte,Volk und Welt,Klappbroschur (Paperback) mit Pergaminumschlag,,400,1. Auflage,1971,,Berlin (DDR),2,1,,,,181,10,,,Holzschnitt von Raoul Dufy - Hurst Hussel und Lothar Reher (Einband),,,Thea Mayer (Herausgeberin),,,,Lyrik international (Weiße Reihe),,,zweisprachig in französischer und deutscher Sprache,"leicht berieben und bestoßen mit Randläsuren, Pergaminumschlag etwas randlädiert, leicht nachgedunkelt, ",3198,,,05.01.22,2,,,781+d,,1030,,,7,,,,,,,22,13,2,,,
63034,"Helbling, Hanno (Herausgeber)","Die Jagd - Mythos, Metapher, Motiv - Eine Anthologie",Insel,Buntpapierpappband (Hardcover),,170,1. Auflage,1993,,"Frankfurt am Main, Leipzig",2,1,,3458191356,,69+(2),5,,,,,,,,,,IB Insel-Bücherei,1135,,Mit farbigen Abbildungen - Mit dem Titelschild 'Methapher',"leicht berieben und bestoßen, ",2686,,,25.07.18,2,,,748,,1357,,,7,,,,,,,19,13,1,,,
86166,"Makanin, Wladimir",Der kaukasische Gefangene - Drei Erzählungen,Luchterhand,Pappband (Hardcover) mit Schutzumschlag,,400,,2005,,München,2,1,,3630871550,,238,5,,,,aus dem Russischen von Annelore Nitschke,,,,,,,,,,"leicht berieben und bestoßen mit kleinen Randläsuren, gekennzeichnetes Mängelexemplar, ",1157,,,29.05.17,4,,,400+lp052,,1327,,,7,,,,,,,21,13,3,,,
22980,"Wittstock, Uwe",Marseille 1940 - Die große Flucht der Literatur,C.H.Beck,Pappband (Hardcover) im Schutzumschlag,23 x 15 x 4 cm - Groß-Oktav,580,1. Auflage,2024,,München,2,1,Deutsch,,9783406814907,351,"21,50",,"21,5",,,,,,,,,,"Literatur, Rhetorik, Literaturwissenschaft","Leseexemplar - 351 Seiten : mit 28 Abbildungen und 2 Karten ; AUF DER FLUCHT VOR HITLER: ALS DIE SCHRIFTSTELLER EUROPA VERLIEßEN - Juni 1940: Hitlers Wehrmacht hat Frankreich besiegt. Die Gestapo fahndet nach Heinrich Mann und Franz Werfel, nach Hannah Arendt, Lion Feuchtwanger und unzähligen anderen, die seit 1933 in Frankreich Asyl gefunden haben. Derweil kommt der Amerikaner Varian Fry nach Marseille, um so viele von ihnen wie möglich zu retten. Uwe Wittstock erzählt die aufwühlende Geschichte ihrer Flucht unter tödlichen Gefahren. - Es ist das dramatischste Jahr der deutschen Literaturgeschichte. In Nizza lauscht Heinrich Mann bei Bombenalarm den Nachrichten von Radio London. Anna Seghers flieht mit ihren Kindern zu Fuß aus Paris. Lion Feuchtwanger sitzt in einem französischen Internierungslager gefangen, während die SS-Einheiten näherrücken. Sie alle geraten schließlich nach Marseille, um von dort einen Weg in die Freiheit zu suchen. Hier übergibt Walter Benjamin seinen letzten Essay an Hannah Arendt, bevor er zur Flucht über die Pyrenäen aufbricht. Hier kreuzen sich die Wege zahlreicher deutscher und österreichischer Schriftsteller, Intellektueller, Künstler. Und hier riskieren Varian Fry und seine Mitstreiter Leib und Leben, um die Verfolgten außer Landes zu schmuggeln. Szenisch dicht und feinfühlig erzählt Uwe Wittstock von unfassbarem Mut und größter Verzweiflung, von trotziger Hoffnung und Mitmenschlichkeit in düsterer Zeit. - ""Lieber Feuchtwanger, wir brauchen Mut heute. Wie viel Prozent Hoffnung geben Sie uns?"" ""Wie viel Hoffnung? Fünf Prozent."" - Über die Flucht von Heinrich Mann, Anna Seghers, Franz Werfel, Hannah Arendt, Lion Feuchtwanger, Walter Benjamin und vielen anderen - Eine szenisch dichte Chronik von Mut, Verzweiflung und Mitmenschlichkeit - Marseille 1940: Wo sich die Wege zahlreicher Schriftsteller und Intellektueller kreuzten",minimale Lagerspuren,3447,,,10.02.24,1,,,613,,1216,Drittes Reich ,,7,,,Groß-Oktav,,,0,23,15,4,,,
88135,Liesegang,Det fiel mir uff,Buchwarte-Verlag Lothar Blanvalet,Pappband (Hardcover),,300,41.-50. Tausend,1940,,Berlin,3,1,,,,133,6,,,,,,,,Heitere Geschichten und Bilder,,,,,"Frakturschrift,  ","deutlich berieben und bestoßen mit Randläsuren, deutlich nachgedunkelt, Rücken mit kleiner Tesareparatur, Vorderdeckel etwas verzogen",1765,,,28.02.18,2,,,400+lp072,,987,,,7,,,,,,,19,12,2,,,
16023,"Paz, Octavio","Wörter, die Welt zu versiegeln - (Gedichte)",Volk und Welt,Klappbroschur (Paperback) mit Pergaminumschlag,,300,1. Auflage,1987,,Berlin (DDR),2,1,,3353002014,,156+(4),6,,,Carola Ludwig (Illustration) - Hurst Hussel und Lothar Reher (Einband),aus dem Spanischen nachgedichtet von Fritz Vogelgsang,,Carlos Marroquin (Herausgeber) ,,,,Lyrik international (Weiße Reihe),,,"zweisprachig in spanischer und deutscher Sprache, mit einer Werbeblattbeilage","leicht berieben und bestoßen mit Randläsuren, leicht nachgedunkelt, ",3198,,,25.06.21,3,,,781+d,,1030,,,7,,,,,,,22,13,2,,,
93980,"Knobloch, Heinz sowie Alfred Etzold, Joachim Fait und Peter Kirchner",Jüdische Friedhöfe in Berlin,Henschelverlag Kunst und Gesellschaft (Henschel),illustrierter Pappband (Hardcover),,600,2. Auflage,1987,,Berlin (DDR),2,1,,3362001467,,159,6,,,,,,,,,,,,,,"leicht berieben und bestoßen mit kleinen Randläsuren, ",3275,,,28.01.22,3,,,692+lp025,,987,,,7,,,,,,,25,18,2,,,
74681,"Jaeger, Hans",Die Bibel der Anarchie,Merlin,Leinen (Hardcover) mit Schutzumschlag,,550,1. Auflage,1997,,Gifkendorf,2,1,,3926112735,,446,5,,,,aus dem Norwegischen von Henning Boetius,,,,,,,,,,"leicht berieben und bestoßen mit kleinen Randläsuren, ",2155,,,14.10.19,3,,,537+lp008,,8,,,7,,,,,,,21,13,3,,,
42374,"Brückner, Heinrich",Bevor ein Kind geboren wird + Wenn dein Kind dich fragt,Der Kinderbuchverlag ,Halbleinenpappband (Hardcover) + Broschur,,270,1. Auflage,1966,,Berlin (DDR),3,1,,,,"62, 42","8,95",,,"Preuß, Gerhard (Illustrationen)",,,,,,,,,"RATGEBER, KINDER, SEXUALITÄT",ab 10 Jahren,"deutlich berieben und bestoßen mit Randläsuren, leicht nachgedunkelt, mit Namenseintragung eines Vorbesitzers, ",1374,Kanis,0,28.05.13,1,,,48,,1346,,,7,,,,,,,20,15,"1,5",,,
12744,"Fassbinder, Maria",Die Selige Agnes von Prag,St. Benno - Verlag GmbH,Paperback,,130,,1961,,Leipzig,2,,,,,137,5,,,"Stein, Friedrich (Einband)",,,"Fassbinder, Klara-Marie (Bearbeitung und Nachwort)","Hoffmann, Hermann (Reihenherausgeber)",Eine königliche Klarissin,,Buchreihe Katholische Lebensbilder,,"BIOGRAFIE, CHRISTENTUM, RELIGION",,"Einband leicht berieben,",,Familie Wolff,,11.03.07,,,,,,852,Frauen,29.11.06,,,,,,,,,,,,,
19952,"Rave, Paul Ortwin",Wilhelm von Humboldt und das Schloss zu Tegel,Gebr. Mann,Halbleinen (Hardcover) mit Schutzumschlag,,310,2. Auflage,1956,,Berlin (West),2,1,,,,182,15,,,Walter Tiemann (Einband),,,,,,,,,,mit einigen Abbildungen,"leicht berieben und bestoßen mit kleinen Randläsuren, ",2716,Weinland,#DIV/0!,25.04.18,1,,,400,,987,Berlin ,,7,,,,,,,19,12,"2,5", Wilhelm von Humboldt und das Schloss zu Tegel rave koehler,,
15288,"Demps, Laurenz sowie Ingo Materna, Eckhard Müller-Mertens, Helga Schultz und Heinz Seyer",Geschichte Berlins von den Anfängen bis 1945,Dietz,Original-Leinen (Hardcover) mit Schutzumschlag ,21 x 14 x 5 cm - Oktav,950,,1987,1987,Berlin (DDR),2,1,Deutsch,3320008293,,755,6,,,Wolfgang Gottschalk (Bildredaktion),,,,,,,,,,288 Abbildungen und Karten,"Schutzumschlag deutlich berieben, sonst guter Zustand,",3338,Thiele - ,"6,43",15.03.22,1,,,695,,987,Berlin ,,7,,,Oktav,,,1,21,14,5,,,
51411,"Albrecht, E. (Emil, Bearbeitung)",Wanderbuch für die Mark Brandenburg und angrenzende Gebiete - Erster Teil,Alexius Kiessling (Kießling),Broschur (Paperback),17 x 11 x 3 cm - Klein-Oktav,200,sechste Auflage,1904,,Berlin,3,1,Deutsch,,,VIII+146,14,,,,,,,,Erster Teil: Nähere Umgebung Berlins,,Kiesslings Reisebücher,,,"Mit 13 Karten (farbig, komplett), Frakturschrift, ","stark berieben und bestoßen mit Randläsuren, kleinen Einrissen, Eselsohren, leicht nachgedunkelt, Rücken etwas beschädigt",2768,Laden-Sammelnummer,"1,25",17.01.22,1,,,180,,988,Brandenburg ,,7,,,Klein-Oktav,,,0,17,11,3,,,
78552,(Meyers),Riesengebirge und die Grafschaft Glatz,Bibliographisches Institut,Halbleinen (Hardcover),,229,15. Auflage,1906,,Leipzig und Wien,4,1,,,,XIV+274+16,15,,,,,,,,,,Meyers Reisebücher,,,"Mit 15 Karten, 6 Plänen und 2 Panoramen","stark berieben und bestoßen mit Randläsuren, leicht nachgedunkelt, Karten komplett, aber randlädiert und mit Tesareparaturen, einmal wurde die aufgeplatzte Bindung mit Tesa repariert, mit einem Stempel eines Vorbesitzers, ",2404,,,06.12.16,1,,,400,,1234,,,7,,,,,,,16,"10,6",2,,,
22974,"Rilke, Rainer Maria",Duineser Elegien und zugehörige Gedichte 1912-1922,Wallstein,Leinen (Hardcover) im Schutzumschlag,,650,,2023,,Göttingen,2,1,Deutsch,,9783835354654,494+(2),25,Inhaltsverzeichnis unter http://d-nb.info/1287308597/04,,,,,,herausgegeben von Christoph König,,,"Rainer Maria Rilke: Werke, historisch-kritische Ausgabe",,Deutsche Literatur ; B Belletristik,"mit Lesebändchen, - Der fulminante Auftakt einer maßgeblichen und erstmals vollständigen Rilke-Edition, die tiefe Einblicke in Rilkes Schaffensprozess gewährt und zur Entschlüsselung seines ebenso populären wie herausfordernden, stets aktuellen Werkes beiträgt. - Von den ersten Versen der »Duineser Elegien«, »Wer, wenn ich schriee, hörte mich aus der Engel / Ordnungen?« bis zur letzten Strophe: »Und wir, die an steigendes Glück / denken, empfänden die Rührung, / die uns beinah bestürzt, / wenn ein Glückliches fällt.« leben die zehn darin versammelten Gedichte in unserem kulturellen Gedächtnis. - Zum ersten Mal wird in dieser Edition der philologisch gesicherte Text dieses zwischen 1912 und 1922 entstandenen Zyklus präsentiert, der sich auf eine bislang unbekannte, weitläufige Materiallage stützt. Darunter sind Rilkes Vorarbeiten, die Reinschriften der Gedichte und zahllose Abschriften, die er im Freundeskreis verschenkte. Im selben Zeitraum wie die »Duineser Elegien« sind viele ästhetisch vollendete Gedichte entstanden, die eine Nähe zum Zyklus besaßen, doch nicht zur Langform von Rilkes Elegien passten. Rilke schätzte diese Gedichte sehr und hätte gern neben dem Zyklus einen zweiten Band mit dem Titel »Fragmentarisches / (der »Duineser Elegien« zweiter Theil)« veröffentlicht. Dazu kam es nicht. - Diesen Werkkomplex präsentiert die neue Ausgabe erstmals systematisch. So wird den Lesenden ermöglicht, durch die Aura der Gedichte hindurch zu sehen und den kreativen Schaffensprozess nachzuvollziehen.",minimale Lagerspuren,3434,Heine - ,"2,7",,1,,,,,1897,Gesamtausgaben ,,,,,Oktav,,,1,20,13,5,,,
22975,"Moritz, Rainer",Das Schloss der Erinnerungen - Roman,Oktopus (bei Kampa),illustrierter Original-Pappband (Hardcover),,320,,2022,,Zürich,2,1,Deutsch,,9783311300311,200+(8),10,,,,,,,,,,,,Deutsche Literatur ; B Belletristik,200 Seiten ; 19 cm ;  ; ,minimale Lagerspuren,3434,Heine - ,"2,7",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,19,13,2,,,
22976,"Millard, Candice",Der Fluss der Götter - die abenteuerliche Expedition zu den Quellen des Nils,S. Fischer,Pappband (Hardcover) im Schutzumschlag,,700,,2023,,Frankfurt am Main,2,1,Deutsch,,9783103975338,412+(4),18,Inhaltsverzeichnis unter http://d-nb.info/1285994876/04,,,aus dem Englischen von Irmengard Gabler,,,,,River of the gods,,,"Geografie, Reisen","mit Lesebändchen, 412 Seiten : Illustrationen, Karten ; Während die europäischen Großmächte zahllose Entdecker entsenden, um die unbekannten Winkel der Welt zu erforschen, entflammt auf dem Kontinent eine rauschhafte Faszination für das Alte Ägypten. Um das jahrtausendealte Geheimnis um den Ursprung des Nils zu lüften, begeben sich der exzentrische Richard Burton, ein Sprachgenie und dekorierter Soldat, und der fromme Aristokrat und passionierte Jäger John Speke im Auftrag der englischen Krone 1857 auf eine gefährliche Mission. Als wahrer Held ihres Abenteuers entpuppt sich jedoch der befreite Sklave Sidi Bombay, dessen Mut und Einfallsreichtum von der imperialen Geschichtsschreibung vergessen wurden. - Vor dem Hintergrund der europäischen Ausbeutung des afrikanischen Kontinents erzählt Candice Millard in »Der Fluss der Götter« mitreißend und fundiert von einer der wichtigsten Expeditionen der Geschichte.",minimale Lagerspuren,3434,Heine - ,"2,7",,1,,,,,1365,Reiseerzählungen ,,,,,Oktav,,,0,22,15,4,,,
22977,"Nickel, Eckhart",Von unterwegs,Piper,illustrierter Original-Pappband (Hardcover),,440,,2021,,München,2,1,Deutsch,,9783492070874,283+(4),10,Inhaltsverzeichnis unter http://d-nb.info/1219863432/04,,,,,,,,,,,"Geografie, Reisen","283 Seiten : Illustrationen ; Mit diesen Reiseerzählungen lässt sich die Welt neu entdecken. - Dem detektivischen Blick des flanierenden Enthusiasten entgeht kein noch so kleines Detail, während sein bildungsbürgerlich geprägter Kopf das große Ganze im Blick behält. Eckhart Nickel verbindet stilistischen Feinsinn mit der Zurückhaltung eines Gentleman-Travellers, der die bereisten Orte und die Menschen, denen er begegnet, behutsam für sich selbst sprechen lässt. Geschichten, denen man dieser Tage gerne lesend von zu Hause aus folgt: so absurd, komisch und aufregend wie das Reisen selbst. - »Nickel hat diesen elegant-witzigen Dandy-Blick auf die Welt. Wenn er von seinen Reisen erzählt, ist das fast noch besser als selbst hinzufahren.« Katja Eichinger",minimale Lagerspuren,3434,Heine - ,"2,7",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,21,13,3,,,
22978,"Kershaw, Ian",Der Mensch und die Macht: über Erbauer und Zerstörer Europas im 20. Jahrhundert,Deutsche Verlags-Anstalt (DVA),Pappband (Hardcover) im Schutzumschlag,,930,1. Auflage,2022,,München,2,1,Deutsch,,9783421048936,588+(4),15,Inhaltsverzeichnis unter http://d-nb.info/1254688528/04,,,aus dem Englischen von Klaus-Dieter Schmidt,,,,,Personality and power,,,Europa ; Staatsoberhaupt ; Politische Führung ; Macht ; Geschichte 1917-1998 ; 940 Geschichte Europas ; 320 Politik,"588 Seiten : Illustrationen ; Wie groß ist der Einfluss Einzelner auf den Lauf der Geschichte? Bestsellerautor Ian Kershaw über die prägendsten politischen Persönlichkeiten des 20. Jahrhunderts: Lenin, Mussolini, Hitler, Stalin, Churchill, De Gaulle, Adenauer, Franco, Tito, Thatcher, Gorbatschow und Kohl - Der englische Historiker Ian Kershaw ist einer der besten Kenner und klügsten Erklärer der europäischen Geschichte im 20. Jahrhundert. In seinem neuen Buch betrachtet er diese unter dem Aspekt mächtiger Menschen und ihres Einflusses: Wie weit haben Politiker mit ihren Entscheidungen den turbulenten Lauf der Geschichte bestimmt? Wie weit wurden sie von den Umständen getrieben? Welche sind die Voraussetzungen für die Erlangung von Macht und welche Eigenschaften bringen politische Anführer mit? In zwölf Porträts von Lenin bis Helmut Kohl ergründet Ian Kershaw die machtvollen Figuren des 20. Jahrhunderts, die Europa im Guten wie im Schlechten geformt haben, und analysiert dabei grundsätzlich die Möglichkeiten und Grenzen „starker"" Führungspersönlichkeiten.",minimale Lagerspuren,3434,Heine - ,"2,7",,1,,,,,1221,Europäische Geschichte ,,,,,Groß-Oktav,,,1,24,17,5,,,
22979,"Wildt, Michael",Zerborstene Zeit - deutsche Geschichte 1918 bis 1945,C.H. Beck,Pappband (Hardcover) im Schutzumschlag,,920,,2022,,München,2,1,Deutsch,,9783406776601,638+(2),15,Inhaltsverzeichnis unter http://d-nb.info/1228888582/04,,,,,,,,,Neue deutsche Geschichte,9,Deutschland ; Geschichte 1918-1945 ; 943 Geschichte Deutschlands,"mit Lesebändchen, 638 Seiten : Illustrationen ; 22 cm ; Neue deutsche Geschichte ; Band 9 ",minimale Lagerspuren,3434,Heine - ,"2,7",,1,,,,,1221,Europäische Geschichte ,,,,,Groß-Oktav,,,1,23,15,5,,,
22980,"Wittstock, Uwe",Marseille 1940 - Die große Flucht der Literatur,C.H.Beck,Pappband (Hardcover) im Schutzumschlag,,580,1. Auflage,2024,,München,2,1,Deutsch,,9783406814907,351,18,,45337,,,,,,,,,,"Literatur, Rhetorik, Literaturwissenschaft","Leseexemplar - 351 Seiten : mit 28 Abbildungen und 2 Karten ; AUF DER FLUCHT VOR HITLER: ALS DIE SCHRIFTSTELLER EUROPA VERLIEßEN - Juni 1940: Hitlers Wehrmacht hat Frankreich besiegt. Die Gestapo fahndet nach Heinrich Mann und Franz Werfel, nach Hannah Arendt, Lion Feuchtwanger und unzähligen anderen, die seit 1933 in Frankreich Asyl gefunden haben. Derweil kommt der Amerikaner Varian Fry nach Marseille, um so viele von ihnen wie möglich zu retten. Uwe Wittstock erzählt die aufwühlende Geschichte ihrer Flucht unter tödlichen Gefahren. - Es ist das dramatischste Jahr der deutschen Literaturgeschichte. In Nizza lauscht Heinrich Mann bei Bombenalarm den Nachrichten von Radio London. Anna Seghers flieht mit ihren Kindern zu Fuß aus Paris. Lion Feuchtwanger sitzt in einem französischen Internierungslager gefangen, während die SS-Einheiten näherrücken. Sie alle geraten schließlich nach Marseille, um von dort einen Weg in die Freiheit zu suchen. Hier übergibt Walter Benjamin seinen letzten Essay an Hannah Arendt, bevor er zur Flucht über die Pyrenäen aufbricht. Hier kreuzen sich die Wege zahlreicher deutscher und österreichischer Schriftsteller, Intellektueller, Künstler. Und hier riskieren Varian Fry und seine Mitstreiter Leib und Leben, um die Verfolgten außer Landes zu schmuggeln. Szenisch dicht und feinfühlig erzählt Uwe Wittstock von unfassbarem Mut und größter Verzweiflung, von trotziger Hoffnung und Mitmenschlichkeit in düsterer Zeit. - ""Lieber Feuchtwanger, wir brauchen Mut heute. Wie viel Prozent Hoffnung geben Sie uns?"" ""Wie viel Hoffnung? Fünf Prozent."" - Über die Flucht von Heinrich Mann, Anna Seghers, Franz Werfel, Hannah Arendt, Lion Feuchtwanger, Walter Benjamin und vielen anderen - Eine szenisch dichte Chronik von Mut, Verzweiflung und Mitmenschlichkeit - Marseille 1940: Wo sich die Wege zahlreicher Schriftsteller und Intellektueller kreuzten",minimale Lagerspuren,3434,Heine - ,"2,7",,1,,,,,1216,Drittes Reich ,,,,,Groß-Oktav,,,0,23,15,4,,,
22981,"Murakami, Haruki",Die Stadt und ihre ungewisse Mauer - Roman,DuMont,Pappband (Hardcover) im Schutzumschlag,,880,1. Auflage,2024,,Köln,2,1,Deutsch,,9783832168391,637+(2),20,,,,aus dem Japanischen von Ursula Gräfe,,,,,Machi to futashikana kabe,,,Literatur ; B Belletristik,"mit Lesebändchen - Eine ummauerte Stadt, die nur betreten kann, wer seinen eigenen Schatten zurücklässt: Hier lebt das wahre Ich des Mädchens, in das sich der namenlose Erzähler mit siebzehn Jahren unsterblich verliebt. Er macht sich auf die Suche, gelangt in die Stadt und ihre geheimnisvolle Bibliothek, doch das Mädchen erkennt ihn nicht mehr. - Unter rätselhaften Umständen gerät der Erzähler zurück in die Welt jenseits der Mauer. Er zieht nach Tokio, arbeitet im Buchhandel, hat wechselnde Freundinnen. Aber er kann das Mädchen nicht vergessen. Schließlich kündigt er und nimmt eine Stelle in einer alten Bücherei in der Präfektur Fukushima an. Die Erinnerung an die ummauerte Stadt kehrt mit aller Macht zurück, die Realität gerät knirschend ins Wanken – und der Erzähler muss sich fragen, was ihn an diese Welt bindet. - Der neue große Roman von Haruki Murakami: ein melancholischer, zärtlicher und philosophischer Roman über eine verlorene Liebe, die Suche nach dem Selbst und die Möglichkeit, Mauern zu überwinden.",minimale Lagerspuren,3434,Heine - ,"2,7",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,1,22,15,5,,,
22982,"Tergit, Gabriele",Effingers - Roman,btb,Broschur (Paperback),,780,5. Auflage,2020,,München,2,1,Deutsch,,9783442719723,898+(14),10,,,,,,mit einem Nachwort von Nicole Henneberg,,,,,,Deutsche Literatur ; B Belletristik,"»Effingers« ist ein Familienroman – eine Chronik der Familie Effinger über vier Generationen hinweg. Außer dass sie Juden sind, unterscheidet sich ihr Schicksal in nichts von dem anderer gutsituierter gebildeter Bürger im Berlin der Jahrhundertwende. Alle fahren sie im sich immer wiederholenden Lebenskarussell, das sich durch Glück, Schmerz, Leichtsinn, Erfolg und Scheitern dreht. Erst als der Nationalsozialismus sich breitmacht, wird aus dem deutschen Schicksal der Effingers ein jüdisches.","leicht berieben und bestoßen, Rückenknicke",3434,Heine - ,"2,7",,1,,,,,8,sonstiges,,,,,Oktav,,,1,20,14,5,,,
22983,"Versteeg, Wytske",Die goldene Stunde - Roman,Klaus Wagenbach,Pappband (Hardcover) im Schutzumschlag,,470,,2024,,Berlin,2,1,Deutsch,,9783803133649,234+(6),15,,,,aus dem Niederländischen von Christiane Burkhardt,,,,,Het gouden uur,Quartbuch,,Literatur ; B Belletristik,Leseexemplar,minimale Lagerspuren,3434,Heine - ,"2,7",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,22,15,3,,,
22984,"Finkelstein, Daniel","Hitler, Stalin, meine Eltern & ich - eine unwahrscheinliche Überlebensgeschichte",Hoffmann und Campe,Pappband (Hardcover) im Schutzumschlag,,760,1. Auflage,2024,,Hamburg,2,1,Deutsch,,9783455016666,512+(16 ungezählte Bildtafeln),16,Inhaltsverzeichnis unter http://d-nb.info/1285490452/04,,,aus dem Englischen von Barbara Schaden,,,,,"Hitler, Stalin, mum and dad",,,"Biografie, Genealogie, Heraldik ; 940 Geschichte Europas","512 Seiten, 16 ungezählte Seiten Bildtafeln : Illustrationen ",minimale Lagerspuren,3434,Heine - ,"2,7",,1,,,,,548,weitere,,,,,Oktav,,,1,22,15,5,,,
22985,"Silvera, Adam",Am Ende sterben wir sowieso,Arctis,illustrierter Original-Pappband (Hardcover),,630,"Deutsche Erstausgabe, 1. Auflage",2018,,Zürich,2,1,Deutsch,,9783038800194,364+(4),12,,,,aus dem amerikanischen Englisch von Katharina Diestelmeier,,,,,Adam Silvera: They both die at the end,,, Kinder- und Jugendliteratur,,"minimale Lagerspuren, Becherspur auf dem Deckel (siehe Foto)",3434,Heine - ,"2,7",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,22,15,4,,,
22986,"Saviano, Roberto",Aufschrei: 30 Anstöße für eine mutigere Welt,Hanser,Pappband (Hardcover) im Schutzumschlag,,800,1. Auflage,2022,,München,2,1,Deutsch,,9783446273047,507+(4),10,Inhaltsverzeichnis unter http://d-nb.info/1244422371/04,,,aus dem Italienischen von Annette Kopetzki,,,,,Gridalo,,,"Widerstand ; Protest ; Wahrheit ; Unterdrückung ; 300 Sozialwissenschaften, Soziologie, Anthropologie ; 320 Politik","mit Lesebändchen, 507 Seiten : Illustrationen ; ",minimale Lagerspuren,3434,Heine - ,"2,7",,1,,,,,724,Zeitgeschehen,,,,,Oktav,,,1,22,15,5,,,
22987,"Albrecht, Harro",Schmerz - eine Befreiungsgeschichte,Pattloch,Pappband (Hardcover) im Schutzumschlag,,880,Deutsche Erstausgabe,2015,,München,2,1,Deutsch,,9783629130389,607,10,Inhaltsverzeichnis unter http://d-nb.info/1060797542/04,,,,,,,,,,,"Schmerz ; Seelischer Schmerz ; Schmerzforschung ; Schmerztherapie ; Schulmedizin ; Alternative Medizin; Schmerz ; Seelischer Schmerz ; Schmerztherapie ; Schmerzforschung ; Geschichte ; 610 Medizin, Gesundheit","mit Lesebändchen, Schmerz ist eine menschliche Ur-Erfahrung und das Symptom, das Menschen am häufigsten zum Arzt treibt. Mehr als 16 Millionen Deutsche leiden unter andauernden oder wiederkehrenden Schmerzen. Doch die Schmerzmittel, die ihnen verordnet werden, haben mitunter schwere Nebenwirkungen und helfen nicht immer. Die Lösungsvorschläge der Pharmaindustrie und der Biomedizin erweisen sich zunehmend als Sackgasse. An ihre Stelle sind Neurobiologen, Psychologen und Soziologen getreten, die einen neuen Blick auf das Phänomen Schmerz erlauben. Der Arzt und Wissenschaftsjournalist Dr. med. Harro Albrecht, Jahrgang 1961, führt ebenso spannend wie erkenntnisreich durch die Welt des Schmerzes. Er spricht mit Medizinern, mit Natur- und Geisteswissenschaftlern, mit Leidenden, mit Hoffnungsvollen, mit lustvollen Schmerzgenießern und mit Verzweifelten. Sein Resümee: Schmerz ist weit mehr als eine körperliche Empfindung. Schmerz besitzt auch eine gesellschaftliche Dimension und erzählt von unserem Geist-Körper-Verhältnis ebenso wie von kulturellen Prägungen und religiösen Wertorientierungen. Diese Erkenntnis macht Mut: Linderung ist möglich. Aber wir müssen lernen, anders mit Schmerzen umzugehen.","leicht berieben und bestoßen mit kleinen Randläsuren, ",3434,Heine - ,"2,7",,1,,,,,763,populär,,,,,Oktav,,,1,22,15,5,,,
